date,ncumul_conf
02/05/2020,78
02/05/2020,392
02/05/2020,304
02/05/2020,1129
02/05/2020,1787
02/05/2020,3225
02/05/2020,189
02/05/2020,75
02/05/2020,955
02/05/2020,372
02/05/2020,96
02/05/2020,122
02/05/2020,3457
02/05/2020,89
03/05/2020,875
03/05/2020,1102
03/05/2020,816
03/05/2020,192
03/05/2020,
03/05/2020,689
03/05/2020,113
03/05/2020,778
03/05/2020,5314
03/05/2020,1862
03/05/2020,82
03/05/2020,5175
03/05/2020,78
03/05/2020,398
03/05/2020,304
03/05/2020,1133
03/05/2020,1789
03/05/2020,3235
03/05/2020,189
03/05/2020,75
03/05/2020,956
03/05/2020,373
03/05/2020,122
03/05/2020,90
03/05/2020,97
03/05/2020,3461
04/05/2020,876
04/05/2020,1106
04/05/2020,816
04/05/2020,192
04/05/2020,690
04/05/2020,691
04/05/2020,113
04/05/2020,780
04/05/2020,5322
04/05/2020,1870
04/05/2020,82
04/05/2020,5182
04/05/2020,79
04/05/2020,400
04/05/2020,1135
04/05/2020,25
04/05/2020,97
04/05/2020,1795
04/05/2020,3238
04/05/2020,190
04/05/2020,75
04/05/2020,958
04/05/2020,305
04/05/2020,373
04/05/2020,122
04/05/2020,91
04/05/2020,3463
05/05/2020,876
05/05/2020,1108
05/05/2020,816
05/05/2020,192
05/05/2020,
05/05/2020,695
05/05/2020,113
05/05/2020,781
05/05/2020,5333
05/05/2020,1872
05/05/2020,82
05/05/2020,5191
05/05/2020,79
05/05/2020,402
05/05/2020,1141
05/05/2020,1799
05/05/2020,3239
05/05/2020,191
05/05/2020,959
05/05/2020,97
05/05/2020,75
05/05/2020,305
05/05/2020,374
05/05/2020,25
05/05/2020,122
05/05/2020,3479
05/05/2020,91
06/05/2020,877
06/05/2020,1112
06/05/2020,818
06/05/2020,194
06/05/2020,
06/05/2020,700
06/05/2020,113
06/05/2020,784
06/05/2020,5352
06/05/2020,1876
06/05/2020,82
06/05/2020,5197
06/05/2020,79
06/05/2020,403
06/05/2020,1145
06/05/2020,1807
06/05/2020,3245
06/05/2020,191
06/05/2020,962
06/05/2020,76
06/05/2020,305
06/05/2020,375
06/05/2020,97
06/05/2020,25
06/05/2020,125
06/05/2020,91
06/05/2020,3494
07/05/2020,877
07/05/2020,1120
07/05/2020,818
07/05/2020,194
07/05/2020,693
07/05/2020,704
07/05/2020,115
07/05/2020,784
07/05/2020,5357
07/05/2020,1877
07/05/2020,82
07/05/2020,5203
07/05/2020,79
07/05/2020,406
07/05/2020,1149
07/05/2020,1814
07/05/2020,3253
07/05/2020,192
07/05/2020,97
07/05/2020,76
07/05/2020,965
07/05/2020,305
07/05/2020,375
07/05/2020,125
07/05/2020,92
07/05/2020,3504
08/05/2020,877
08/05/2020,1122
08/05/2020,819
08/05/2020,195
08/05/2020,694
08/05/2020,710
08/05/2020,115
08/05/2020,786
08/05/2020,5368
08/05/2020,1881
08/05/2020,82
08/05/2020,5209
08/05/2020,79
08/05/2020,407
08/05/2020,1153
08/05/2020,97
08/05/2020,1820
08/05/2020,3257
08/05/2020,192
08/05/2020,966
08/05/2020,76
08/05/2020,305
08/05/2020,375
08/05/2020,125
08/05/2020,92
08/05/2020,3514
09/05/2020,878
09/05/2020,1126
09/05/2020,820
09/05/2020,195
09/05/2020,
09/05/2020,710
09/05/2020,115
09/05/2020,786
09/05/2020,5375
09/05/2020,1882
09/05/2020,82
09/05/2020,5217
09/05/2020,79
09/05/2020,306
09/05/2020,1155
09/05/2020,1825
09/05/2020,3260
09/05/2020,193
09/05/2020,25
09/05/2020,967
09/05/2020,78
09/05/2020,376
09/05/2020,126
09/05/2020,92
09/05/2020,3519
10/05/2020,878
10/05/2020,1131
10/05/2020,820
10/05/2020,195
10/05/2020,
10/05/2020,712
10/05/2020,115
10/05/2020,786
10/05/2020,5375
10/05/2020,1883
10/05/2020,82
10/05/2020,5218
10/05/2020,79
10/05/2020,1162
10/05/2020,1827
10/05/2020,3265
10/05/2020,193
10/05/2020,968
10/05/2020,78
10/05/2020,376
10/05/2020,126
10/05/2020,92
10/05/2020,3522
11/05/2020,879
11/05/2020,1134
11/05/2020,820
11/05/2020,195
11/05/2020,695
11/05/2020,714
11/05/2020,117
11/05/2020,787
11/05/2020,5382
11/05/2020,1887
11/05/2020,82
11/05/2020,5223
11/05/2020,79
11/05/2020,420
11/05/2020,1166
11/05/2020,1829
11/05/2020,3268
11/05/2020,193
11/05/2020,98
11/05/2020,970
11/05/2020,78
11/05/2020,306
11/05/2020,376
11/05/2020,127
11/05/2020,92
11/05/2020,3527
11/05/2020,25
12/05/2020,879
12/05/2020,1143
12/05/2020,821
12/05/2020,195
12/05/2020,696
12/05/2020,716
12/05/2020,118
12/05/2020,787
12/05/2020,5392
12/05/2020,1887
12/05/2020,82
12/05/2020,5233
12/05/2020,79
12/05/2020,421
12/05/2020,1168
12/05/2020,1832
12/05/2020,3268
12/05/2020,194
12/05/2020,78
12/05/2020,970
12/05/2020,306
12/05/2020,376
12/05/2020,25
12/05/2020,98
12/05/2020,127
12/05/2020,3529
12/05/2020,92
13/05/2020,879
13/05/2020,1146
13/05/2020,822
13/05/2020,195
13/05/2020,
13/05/2020,716
13/05/2020,120
13/05/2020,788
13/05/2020,5401
13/05/2020,1888
13/05/2020,82
13/05/2020,5237
13/05/2020,79
13/05/2020,423
13/05/2020,1173
13/05/2020,1837
13/05/2020,3272
13/05/2020,970
13/05/2020,78
13/05/2020,306
13/05/2020,378
13/05/2020,127
13/05/2020,3535
13/05/2020,92
14/05/2020,879
14/05/2020,1148
14/05/2020,823
14/05/2020,195
14/05/2020,698
14/05/2020,716
14/05/2020,122
14/05/2020,788
14/05/2020,5406
14/05/2020,1890
14/05/2020,82
14/05/2020,5242
14/05/2020,79
14/05/2020,425
14/05/2020,1177
14/05/2020,1843
14/05/2020,3272
14/05/2020,197
14/05/2020,971
14/05/2020,78
14/05/2020,307
14/05/2020,379
14/05/2020,25
14/05/2020,128
14/05/2020,3540
14/05/2020,92
15/05/2020,880
15/05/2020,1150
15/05/2020,823
15/05/2020,195
15/05/2020,702
15/05/2020,716
15/05/2020,122
15/05/2020,788
15/05/2020,5410
15/05/2020,1899
15/05/2020,82
15/05/2020,5247
15/05/2020,79
15/05/2020,427
15/05/2020,1181
15/05/2020,1846
15/05/2020,3279
15/05/2020,198
15/05/2020,972
15/05/2020,78
15/05/2020,307
15/05/2020,379
15/05/2020,99
15/05/2020,128
15/05/2020,3542
16/05/2020,880
16/05/2020,1151
16/05/2020,823
16/05/2020,195
16/05/2020,705
16/05/2020,716
16/05/2020,123
16/05/2020,789
16/05/2020,78
16/05/2020,5410
16/05/2020,1902
16/05/2020,82
16/05/2020,5249
16/05/2020,79
16/05/2020,307
16/05/2020,1183
16/05/2020,
16/05/2020,3280
16/05/2020,199
16/05/2020,974
16/05/2020,379
16/05/2020,25
16/05/2020,93
16/05/2020,3547
17/05/2020,880
17/05/2020,1152
17/05/2020,823
17/05/2020,195
17/05/2020,706
17/05/2020,718
17/05/2020,123
17/05/2020,789
17/05/2020,78
17/05/2020,5412
17/05/2020,1902
17/05/2020,82
17/05/2020,5250
17/05/2020,79
17/05/2020,307
17/05/2020,1186
17/05/2020,
17/05/2020,3284
17/05/2020,199
17/05/2020,974
17/05/2020,379
17/05/2020,3549
17/05/2020,93
18/05/2020,880
18/05/2020,1152
18/05/2020,824
18/05/2020,195
18/05/2020,708
18/05/2020,719
18/05/2020,123
18/05/2020,790
18/05/2020,5416
18/05/2020,1904
18/05/2020,82
18/05/2020,5251
18/05/2020,79
18/05/2020,432
18/05/2020,1188
18/05/2020,99
18/05/2020,1849
18/05/2020,3285
18/05/2020,199
18/05/2020,974
18/05/2020,78
18/05/2020,307
18/05/2020,379
18/05/2020,128
18/05/2020,3553
18/05/2020,93
19/05/2020,880
19/05/2020,1152
19/05/2020,824
19/05/2020,196
19/05/2020,712
19/05/2020,721
19/05/2020,123
19/05/2020,790
19/05/2020,5420
19/05/2020,1905
19/05/2020,82
19/05/2020,5253
19/05/2020,80
19/05/2020,434
19/05/2020,1195
19/05/2020,1853
19/05/2020,3285
19/05/2020,199
19/05/2020,975
19/05/2020,78
19/05/2020,307
19/05/2020,379
19/05/2020,128
19/05/2020,3557
19/05/2020,93
20/05/2020,880
20/05/2020,1156
20/05/2020,825
20/05/2020,196
20/05/2020,715
20/05/2020,723
20/05/2020,123
20/05/2020,790
20/05/2020,5424
20/05/2020,1905
20/05/2020,82
20/05/2020,5260
20/05/2020,436
20/05/2020,1196
20/05/2020,1856
20/05/2020,3287
20/05/2020,199
20/05/2020,976
20/05/2020,78
20/05/2020,307
20/05/2020,379
20/05/2020,25
20/05/2020,128
20/05/2020,99
20/05/2020,3561
20/05/2020,93
21/05/2020,880
21/05/2020,1156
21/05/2020,825
21/05/2020,197
21/05/2020,723
21/05/2020,123
21/05/2020,790
21/05/2020,78
21/05/2020,5424
21/05/2020,1906
21/05/2020,82
21/05/2020,5265
21/05/2020,439
21/05/2020,1196
21/05/2020,1859
21/05/2020,3301
21/05/2020,199
21/05/2020,976
21/05/2020,307
21/05/2020,379
21/05/2020,128
21/05/2020,3562
21/05/2020,93
22/05/2020,880
22/05/2020,1156
22/05/2020,826
22/05/2020,197
22/05/2020,
22/05/2020,723
22/05/2020,123
22/05/2020,790
22/05/2020,5429
22/05/2020,1906
22/05/2020,82
22/05/2020,5267
22/05/2020,1198
22/05/2020,1862
22/05/2020,3304
22/05/2020,199
22/05/2020,976
22/05/2020,78
22/05/2020,307
22/05/2020,379
22/05/2020,128
22/05/2020,99
22/05/2020,3564
22/05/2020,93
23/05/2020,880
23/05/2020,1159
23/05/2020,826
23/05/2020,197
23/05/2020,724
23/05/2020,123
23/05/2020,790
23/05/2020,78
23/05/2020,5435
23/05/2020,1906
23/05/2020,82
23/05/2020,5269
23/05/2020,307
23/05/2020,1199
23/05/2020,
23/05/2020,3304
23/05/2020,201
23/05/2020,976
23/05/2020,379
23/05/2020,3566
23/05/2020,93
24/05/2020,880
24/05/2020,1160
24/05/2020,826
24/05/2020,197
24/05/2020,724
24/05/2020,123
24/05/2020,790
24/05/2020,78
24/05/2020,5437
24/05/2020,1907
24/05/2020,82
24/05/2020,5269
24/05/2020,307
24/05/2020,1199
24/05/2020,1863
24/05/2020,3305
24/05/2020,202
24/05/2020,976
24/05/2020,25
24/05/2020,380
24/05/2020,3567
24/05/2020,93
25/05/2020,881
25/05/2020,1161
25/05/2020,826
25/05/2020,197
25/05/2020,716
25/05/2020,724
25/05/2020,123
25/05/2020,790
25/05/2020,5437
25/05/2020,1909
25/05/2020,82
25/05/2020,5269
25/05/2020,439
25/05/2020,1199
25/05/2020,1864
25/05/2020,3306
25/05/2020,202
25/05/2020,976
25/05/2020,79
25/05/2020,307
25/05/2020,380
25/05/2020,25
25/05/2020,128
25/05/2020,3569
25/05/2020,93
25/05/2020,99
26/05/2020,881
26/05/2020,1161
26/05/2020,827
26/05/2020,197
26/05/2020,725
26/05/2020,123
26/05/2020,790
26/05/2020,5440
26/05/2020,1912
26/05/2020,82
26/05/2020,5271
26/05/2020,439
26/05/2020,1201
26/05/2020,1864
26/05/2020,3308
26/05/2020,202
26/05/2020,79
26/05/2020,976
26/05/2020,307
26/05/2020,381
26/05/2020,128
26/05/2020,3575
26/05/2020,93
27/05/2020,883
27/05/2020,1162
27/05/2020,827
27/05/2020,198
27/05/2020,
27/05/2020,725
27/05/2020,123
27/05/2020,790
27/05/2020,5442
27/05/2020,1914
27/05/2020,82
27/05/2020,5274
27/05/2020,439
27/05/2020,1202
27/05/2020,99
27/05/2020,1866
27/05/2020,3308
27/05/2020,202
27/05/2020,976
27/05/2020,79
27/05/2020,307
27/05/2020,381
27/05/2020,25
27/05/2020,128
27/05/2020,3578
27/05/2020,93
28/05/2020,883
28/05/2020,1163
28/05/2020,827
28/05/2020,199
28/05/2020,717
28/05/2020,725
28/05/2020,123
28/05/2020,791
28/05/2020,5444
28/05/2020,1914
28/05/2020,82
28/05/2020,5276
28/05/2020,440
28/05/2020,1203
28/05/2020,99
28/05/2020,1868
28/05/2020,3310
28/05/2020,202
28/05/2020,976
28/05/2020,79
28/05/2020,307
28/05/2020,382
28/05/2020,128
28/05/2020,93
28/05/2020,3583
29/05/2020,884
29/05/2020,1164
29/05/2020,827
29/05/2020,199
29/05/2020,
29/05/2020,726
29/05/2020,123
29/05/2020,791
29/05/2020,5447
29/05/2020,1914
29/05/2020,82
29/05/2020,5279
29/05/2020,440
29/05/2020,1210
29/05/2020,1870
29/05/2020,3313
29/05/2020,202
29/05/2020,79
29/05/2020,978
29/05/2020,307
29/05/2020,382
29/05/2020,25
29/05/2020,100
29/05/2020,128
29/05/2020,93
29/05/2020,3589
30/05/2020,884
30/05/2020,1164
30/05/2020,827
30/05/2020,199
30/05/2020,726
30/05/2020,124
30/05/2020,791
30/05/2020,79
30/05/2020,5448
30/05/2020,1914
30/05/2020,82
30/05/2020,5285
30/05/2020,307
30/05/2020,1210
30/05/2020,
30/05/2020,3313
30/05/2020,202
30/05/2020,978
30/05/2020,384
30/05/2020,93
30/05/2020,3595
31/05/2020,885
31/05/2020,1164
31/05/2020,827
31/05/2020,199
31/05/2020,726
31/05/2020,124
31/05/2020,791
31/05/2020,79
31/05/2020,5449
31/05/2020,1916
31/05/2020,82
31/05/2020,5285
31/05/2020,307
31/05/2020,1213
31/05/2020,1872
31/05/2020,3315
31/05/2020,202
31/05/2020,978
31/05/2020,384
31/05/2020,93
31/05/2020,3595
01/06/2020,886
01/06/2020,1164
01/06/2020,827
01/06/2020,199
01/06/2020,726
01/06/2020,124
01/06/2020,791
01/06/2020,79
01/06/2020,5449
01/06/2020,1917
01/06/2020,82
01/06/2020,5286
01/06/2020,1213
01/06/2020,
01/06/2020,3315
01/06/2020,202
01/06/2020,978
01/06/2020,307
01/06/2020,384
01/06/2020,93
01/06/2020,3595
02/06/2020,886
02/06/2020,1166
02/06/2020,827
02/06/2020,199
02/06/2020,727
02/06/2020,124
02/06/2020,791
02/06/2020,5453
02/06/2020,1918
02/06/2020,82
02/06/2020,5289
02/06/2020,443
02/06/2020,1213
02/06/2020,1874
02/06/2020,3315
02/06/2020,202
02/06/2020,79
02/06/2020,978
02/06/2020,307
02/06/2020,384
02/06/2020,100
02/06/2020,128
02/06/2020,3597
02/06/2020,93
03/06/2020,887
03/06/2020,1167
03/06/2020,828
03/06/2020,199
03/06/2020,
03/06/2020,729
03/06/2020,124
03/06/2020,791
03/06/2020,5455
03/06/2020,1918
03/06/2020,82
03/06/2020,5291
03/06/2020,445
03/06/2020,1214
03/06/2020,100
03/06/2020,1875
03/06/2020,3315
03/06/2020,202
03/06/2020,79
03/06/2020,307
03/06/2020,384
03/06/2020,979
03/06/2020,25
03/06/2020,128
03/06/2020,3600
04/06/2020,887
04/06/2020,1169
04/06/2020,828
04/06/2020,199
04/06/2020,
04/06/2020,731
04/06/2020,124
04/06/2020,791
04/06/2020,5458
04/06/2020,1920
04/06/2020,82
04/06/2020,5293
04/06/2020,446
04/06/2020,1216
04/06/2020,1878
04/06/2020,3316
04/06/2020,202
04/06/2020,100
04/06/2020,79
04/06/2020,979
04/06/2020,307
04/06/2020,384
04/06/2020,128
04/06/2020,3608
05/06/2020,887
05/06/2020,1171
05/06/2020,828
05/06/2020,199
05/06/2020,
05/06/2020,732
05/06/2020,124
05/06/2020,792
05/06/2020,5460
05/06/2020,1922
05/06/2020,82
05/06/2020,5295
05/06/2020,446
05/06/2020,1216
05/06/2020,3316
05/06/2020,202
05/06/2020,982
05/06/2020,25
05/06/2020,79
05/06/2020,100
05/06/2020,307
05/06/2020,384
05/06/2020,128
05/06/2020,3614
06/06/2020,887
06/06/2020,1171
06/06/2020,828
06/06/2020,199
06/06/2020,718
06/06/2020,733
06/06/2020,124
06/06/2020,792
06/06/2020,80
06/06/2020,5462
06/06/2020,1923
06/06/2020,82
06/06/2020,5298
06/06/2020,1218
06/06/2020,3316
06/06/2020,202
06/06/2020,982
06/06/2020,307
06/06/2020,384
06/06/2020,3618
07/06/2020,887
07/06/2020,1173
07/06/2020,828
07/06/2020,199
07/06/2020,734
07/06/2020,124
07/06/2020,793
07/06/2020,80
07/06/2020,5464
07/06/2020,1925
07/06/2020,82
07/06/2020,5298
07/06/2020,1218
07/06/2020,1879
07/06/2020,3316
07/06/2020,202
07/06/2020,982
07/06/2020,307
07/06/2020,384
07/06/2020,3618
08/06/2020,888
08/06/2020,1177
08/06/2020,828
08/06/2020,199
08/06/2020,
08/06/2020,735
08/06/2020,124
08/06/2020,795
08/06/2020,5465
08/06/2020,1930
08/06/2020,82
08/06/2020,5299
08/06/2020,446
08/06/2020,1218
08/06/2020,1884
08/06/2020,3316
08/06/2020,203
08/06/2020,80
08/06/2020,982
08/06/2020,307
08/06/2020,385
08/06/2020,100
08/06/2020,128
08/06/2020,3618
09/06/2020,888
09/06/2020,1177
09/06/2020,828
09/06/2020,199
09/06/2020,
09/06/2020,735
09/06/2020,124
09/06/2020,796
09/06/2020,5468
09/06/2020,1931
09/06/2020,82
09/06/2020,5299
09/06/2020,446
09/06/2020,1220
09/06/2020,25
09/06/2020,3316
09/06/2020,205
09/06/2020,80
09/06/2020,983
09/06/2020,307
09/06/2020,385
09/06/2020,128
09/06/2020,3618
10/06/2020,888
10/06/2020,1179
10/06/2020,828
10/06/2020,199
10/06/2020,
10/06/2020,735
10/06/2020,124
10/06/2020,799
10/06/2020,5469
10/06/2020,1935
10/06/2020,82
10/06/2020,5301
10/06/2020,1220
10/06/2020,1890
10/06/2020,3316
10/06/2020,207
10/06/2020,983
10/06/2020,80
10/06/2020,307
10/06/2020,385
10/06/2020,25
10/06/2020,128
10/06/2020,3621
11/06/2020,888
11/06/2020,1180
11/06/2020,829
11/06/2020,199
11/06/2020,735
11/06/2020,124
11/06/2020,801
11/06/2020,5473
11/06/2020,1939
11/06/2020,82
11/06/2020,5301
11/06/2020,1223
11/06/2020,1892
11/06/2020,3317
11/06/2020,207
11/06/2020,983
11/06/2020,80
11/06/2020,308
11/06/2020,385
11/06/2020,3623
11/06/2020,128
12/06/2020,888
12/06/2020,1180
12/06/2020,829
12/06/2020,199
12/06/2020,
12/06/2020,736
12/06/2020,124
12/06/2020,801
12/06/2020,5480
12/06/2020,1943
12/06/2020,82
12/06/2020,5305
12/06/2020,1226
12/06/2020,1893
12/06/2020,3317
12/06/2020,211
12/06/2020,100
12/06/2020,983
12/06/2020,80
12/06/2020,308
12/06/2020,385
12/06/2020,25
12/06/2020,128
12/06/2020,3625
13/06/2020,888
13/06/2020,1184
13/06/2020,829
13/06/2020,200
13/06/2020,719
13/06/2020,737
13/06/2020,124
13/06/2020,801
13/06/2020,82
13/06/2020,5480
13/06/2020,1943
13/06/2020,5305
13/06/2020,1227
13/06/2020,1894
13/06/2020,3318
13/06/2020,211
13/06/2020,983
13/06/2020,308
13/06/2020,385
13/06/2020,3628
14/06/2020,888
14/06/2020,1186
14/06/2020,829
14/06/2020,200
14/06/2020,720
14/06/2020,737
14/06/2020,124
14/06/2020,801
14/06/2020,82
14/06/2020,5481
14/06/2020,1943
14/06/2020,5305
14/06/2020,448
14/06/2020,1229
14/06/2020,
14/06/2020,3321
14/06/2020,211
14/06/2020,983
14/06/2020,308
14/06/2020,385
14/06/2020,3633
15/06/2020,889
15/06/2020,1186
15/06/2020,829
15/06/2020,200
15/06/2020,
15/06/2020,737
15/06/2020,124
15/06/2020,802
15/06/2020,5484
15/06/2020,1948
15/06/2020,82
15/06/2020,5307
15/06/2020,448
15/06/2020,1230
15/06/2020,1896
15/06/2020,3321
15/06/2020,213
15/06/2020,983
15/06/2020,308
15/06/2020,385
15/06/2020,128
15/06/2020,100
15/06/2020,3640
16/06/2020,889
16/06/2020,1187
16/06/2020,829
16/06/2020,200
16/06/2020,722
16/06/2020,738
16/06/2020,124
16/06/2020,802
16/06/2020,5492
16/06/2020,1952
16/06/2020,82
16/06/2020,5307
16/06/2020,448
16/06/2020,1231
16/06/2020,25
16/06/2020,
16/06/2020,3321
16/06/2020,214
16/06/2020,983
16/06/2020,308
16/06/2020,386
16/06/2020,128
16/06/2020,3647
17/06/2020,889
17/06/2020,1188
17/06/2020,829
17/06/2020,200
17/06/2020,
17/06/2020,739
17/06/2020,124
17/06/2020,802
17/06/2020,5497
17/06/2020,1953
17/06/2020,82
17/06/2020,5308
17/06/2020,449
17/06/2020,1231
17/06/2020,25
17/06/2020,3323
17/06/2020,215
17/06/2020,984
17/06/2020,308
17/06/2020,386
17/06/2020,128
17/06/2020,3657
18/06/2020,889
18/06/2020,1190
18/06/2020,829
18/06/2020,200
18/06/2020,723
18/06/2020,740
18/06/2020,124
18/06/2020,803
18/06/2020,5499
18/06/2020,1954
18/06/2020,82
18/06/2020,5308
18/06/2020,449
18/06/2020,1234
18/06/2020,
18/06/2020,3324
18/06/2020,215
18/06/2020,984
18/06/2020,308
18/06/2020,386
18/06/2020,128
18/06/2020,3662
19/06/2020,890
19/06/2020,1191
19/06/2020,829
19/06/2020,200
19/06/2020,
19/06/2020,741
19/06/2020,124
19/06/2020,803
19/06/2020,5505
19/06/2020,1962
19/06/2020,82
19/06/2020,5312
19/06/2020,451
19/06/2020,1236
19/06/2020,25
19/06/2020,1897
19/06/2020,3324
19/06/2020,215
19/06/2020,100
19/06/2020,985
19/06/2020,83
19/06/2020,309
19/06/2020,386
19/06/2020,128
19/06/2020,3663
20/06/2020,891
20/06/2020,1196
20/06/2020,829
20/06/2020,200
20/06/2020,726
20/06/2020,742
20/06/2020,124
20/06/2020,804
20/06/2020,5507
20/06/2020,1966
20/06/2020,82
20/06/2020,5316
20/06/2020,1239
20/06/2020,1901
20/06/2020,3325
20/06/2020,215
20/06/2020,985
20/06/2020,83
20/06/2020,309
20/06/2020,386
20/06/2020,3670
21/06/2020,891
21/06/2020,1196
21/06/2020,829
21/06/2020,202
21/06/2020,727
21/06/2020,743
21/06/2020,124
21/06/2020,804
21/06/2020,5509
21/06/2020,1968
21/06/2020,82
21/06/2020,5316
21/06/2020,1239
21/06/2020,1903
21/06/2020,3325
21/06/2020,215
21/06/2020,985
21/06/2020,83
21/06/2020,309
21/06/2020,386
21/06/2020,3675
22/06/2020,893
22/06/2020,1196
22/06/2020,830
22/06/2020,202
22/06/2020,
22/06/2020,743
22/06/2020,124
22/06/2020,807
22/06/2020,5520
22/06/2020,1972
22/06/2020,82
22/06/2020,5317
22/06/2020,451
22/06/2020,1241
22/06/2020,1906
22/06/2020,3326
22/06/2020,216
22/06/2020,985
22/06/2020,83
22/06/2020,100
22/06/2020,313
22/06/2020,387
22/06/2020,128
22/06/2020,3678
23/06/2020,894
23/06/2020,1200
23/06/2020,830
23/06/2020,202
23/06/2020,728
23/06/2020,744
23/06/2020,124
23/06/2020,810
23/06/2020,5526
23/06/2020,1978
23/06/2020,82
23/06/2020,5320
23/06/2020,451
23/06/2020,1241
23/06/2020,25
23/06/2020,1909
23/06/2020,3327
23/06/2020,216
23/06/2020,83
23/06/2020,985
23/06/2020,313
23/06/2020,388
23/06/2020,128
23/06/2020,3682
24/06/2020,894
24/06/2020,1208
24/06/2020,830
24/06/2020,202
24/06/2020,729
24/06/2020,744
24/06/2020,124
24/06/2020,812
24/06/2020,5535
24/06/2020,1988
24/06/2020,82
24/06/2020,5322
24/06/2020,452
24/06/2020,1248
24/06/2020,25
24/06/2020,
24/06/2020,3327
24/06/2020,218
24/06/2020,985
24/06/2020,83
24/06/2020,316
24/06/2020,390
24/06/2020,129
24/06/2020,3698
25/06/2020,897
25/06/2020,1211
25/06/2020,830
25/06/2020,204
25/06/2020,731
25/06/2020,744
25/06/2020,124
25/06/2020,816
25/06/2020,5538
25/06/2020,1996
25/06/2020,82
25/06/2020,5324
25/06/2020,453
25/06/2020,1253
25/06/2020,
25/06/2020,3327
25/06/2020,219
25/06/2020,985
25/06/2020,83
25/06/2020,317
25/06/2020,392
25/06/2020,129
25/06/2020,101
25/06/2020,3706
26/06/2020,900
26/06/2020,1216
26/06/2020,832
26/06/2020,205
26/06/2020,
26/06/2020,745
26/06/2020,124
26/06/2020,818
26/06/2020,5544
26/06/2020,2004
26/06/2020,82
26/06/2020,5327
26/06/2020,453
26/06/2020,1263
26/06/2020,25
26/06/2020,1914
26/06/2020,3327
26/06/2020,221
26/06/2020,985
26/06/2020,101
26/06/2020,84
26/06/2020,320
26/06/2020,394
26/06/2020,129
26/06/2020,94
26/06/2020,3725
27/06/2020,900
27/06/2020,1220
27/06/2020,834
27/06/2020,208
27/06/2020,734
27/06/2020,745
27/06/2020,124
27/06/2020,820
27/06/2020,84
27/06/2020,5546
27/06/2020,2008
27/06/2020,82
27/06/2020,5327
27/06/2020,1268
27/06/2020,1915
27/06/2020,3327
27/06/2020,221
27/06/2020,985
27/06/2020,323
27/06/2020,394
27/06/2020,3737
28/06/2020,900
28/06/2020,1225
28/06/2020,834
28/06/2020,210
28/06/2020,735
28/06/2020,745
28/06/2020,124
28/06/2020,821
28/06/2020,85
28/06/2020,5554
28/06/2020,2009
28/06/2020,82
28/06/2020,5328
28/06/2020,1272
28/06/2020,1916
28/06/2020,3327
28/06/2020,221
28/06/2020,323
28/06/2020,395
28/06/2020,985
28/06/2020,3748
29/06/2020,900
29/06/2020,1225
29/06/2020,835
29/06/2020,210
29/06/2020,740
29/06/2020,746
29/06/2020,124
29/06/2020,837
29/06/2020,5570
29/06/2020,2017
29/06/2020,82
29/06/2020,5335
29/06/2020,83
29/06/2020,456
29/06/2020,1278
29/06/2020,1921
29/06/2020,3328
29/06/2020,95
29/06/2020,223
29/06/2020,102
29/06/2020,85
29/06/2020,985
29/06/2020,328
29/06/2020,396
29/06/2020,129
29/06/2020,3757
30/06/2020,902
30/06/2020,1225
30/06/2020,836
30/06/2020,214
30/06/2020,744
30/06/2020,748
30/06/2020,124
30/06/2020,845
30/06/2020,5587
30/06/2020,2021
30/06/2020,82
30/06/2020,5339
30/06/2020,83
30/06/2020,459
30/06/2020,1301
30/06/2020,25
30/06/2020,1928
30/06/2020,3329
30/06/2020,225
30/06/2020,985
30/06/2020,85
30/06/2020,328
30/06/2020,399
30/06/2020,129
30/06/2020,3785
30/06/2020,97
01/07/2020,906
01/07/2020,1236
01/07/2020,836
01/07/2020,220
01/07/2020,744
01/07/2020,748
01/07/2020,124
01/07/2020,849
01/07/2020,5596
01/07/2020,2024
01/07/2020,82
01/07/2020,5340
01/07/2020,83
01/07/2020,461
01/07/2020,1316
01/07/2020,25
01/07/2020,1932
01/07/2020,3329
01/07/2020,227
01/07/2020,103
01/07/2020,985
01/07/2020,85
01/07/2020,332
01/07/2020,402
01/07/2020,129
01/07/2020,3833
02/07/2020,906
02/07/2020,1244
02/07/2020,837
02/07/2020,226
02/07/2020,
02/07/2020,750
02/07/2020,124
02/07/2020,855
02/07/2020,5621
02/07/2020,2028
02/07/2020,83
02/07/2020,5345
02/07/2020,463
02/07/2020,1329
02/07/2020,1935
02/07/2020,3334
02/07/2020,229
02/07/2020,986
02/07/2020,85
02/07/2020,336
02/07/2020,403
02/07/2020,129
02/07/2020,104
02/07/2020,3889
03/07/2020,909
03/07/2020,1249
03/07/2020,838
03/07/2020,231
03/07/2020,751
03/07/2020,124
03/07/2020,861
03/07/2020,5634
03/07/2020,2032
03/07/2020,83
03/07/2020,5347
03/07/2020,464
03/07/2020,1333
03/07/2020,25
03/07/2020,1942
03/07/2020,3341
03/07/2020,233
03/07/2020,988
03/07/2020,87
03/07/2020,339
03/07/2020,403
03/07/2020,129
03/07/2020,3912
04/07/2020,910
04/07/2020,1252
04/07/2020,838
04/07/2020,238
04/07/2020,752
04/07/2020,751
04/07/2020,124
04/07/2020,864
04/07/2020,87
04/07/2020,5637
